event_id,timestamp,satellite_id,x_km,y_km,z_km,distance_km,relative_speed,range_rate,hist_close_count,collision_probability,risk_tier,date,hour,day_of_week,week_number,month
75,2025-01-02 13:00:00,SAT_A,6609.270637740252,-5319.184570697529,2446.9076319073147,11.35975661993626,7.307733190813804,3.4855415207305214,4,0.0041744765724583,Medium,2025-01-02,13,Thursday,1,January
76,2025-01-02 13:30:00,SAT_A,1251.490974869248,-3774.6767877574,623.0310370657653,16.38458451821827,7.089892235623611,-4.8949576203888245,3,0.0077583944818755,High,2025-01-02,13,Thursday,1,January
77,2025-01-02 14:00:00,SAT_A,4518.421381471995,-3009.5326754930325,-2462.0311131076724,18.030562098621107,12.044608170388974,0.359915912882399,9,0.0089514754644481,High,2025-01-02,14,Thursday,1,January
78,2025-01-02 14:30:00,SAT_A,-2925.390798507868,808.4521809702401,-1122.503821222047,5.735861202848505,13.726056097618056,-3.2196792872598525,9,0.0027460622934188,Medium,2025-01-02,14,Thursday,1,January
79,2025-01-02 15:00:00,SAT_A,1976.6676831703824,5406.467733077934,1014.3076072175872,17.06079264280391,0.9038924516789602,1.2553942529585296,1,0.0098433918501439,High,2025-01-02,15,Thursday,1,January
80,2025-01-02 15:30:00,SAT_A,169.42826821355902,330.0153927098818,317.439043657464,18.540913364967334,1.92566079293622,4.349014848737937,0,0.0050490870112166,High,2025-01-02,15,Thursday,1,January
81,2025-01-02 16:00:00,SAT_A,-6517.854297874615,5663.795642079085,-1543.150998174518,17.170596184845945,9.515782355869227,3.655319234103917,6,0.0012228267225077,Medium,2025-01-02,16,Thursday,1,January
82,2025-01-02 16:30:00,SAT_A,4301.233576472134,-632.4314118664252,-2844.7681388672963,3.0587247721542097,14.19852660633413,1.1709754398165595,6,0.0054340515515047,High,2025-01-02,16,Thursday,1,January
83,2025-01-02 17:00:00,SAT_A,-1562.812742670285,2802.577780852529,2300.4783267023795,12.578271596674018,8.751425503896721,-2.7688618141189245,8,0.0031756495063846,Medium,2025-01-02,17,Thursday,1,January
84,2025-01-02 17:30:00,SAT_A,-345.42203636717204,-1382.6897995148556,2724.2506471771057,9.53371307930754,7.681752381121422,-0.3688929167357031,3,0.0091132709391619,High,2025-01-02,17,Thursday,1,January
85,2025-01-02 18:00:00,SAT_A,6109.115003166276,-3625.299467154392,-2332.0833764296585,9.2856550881258,13.360202705986048,1.7479768791478731,3,0.0051158080617971,High,2025-01-02,18,Thursday,1,January
86,2025-01-02 18:30:00,SAT_A,-4595.23938019138,-1118.4450869748289,-2516.17123096052,15.62610917519682,8.326667309055741,0.2523887534960796,1,0.0065007728181673,High,2025-01-02,18,Thursday,1,January
87,2025-01-02 19:00:00,SAT_A,-5985.108519347104,-2281.0641831640496,377.8949066244818,16.217155368974066,5.994201148271628,4.1392338133889925,3,0.0050482376495508,High,2025-01-02,19,Thursday,1,January
88,2025-01-02 19:30:00,SAT_A,4181.21608317173,-117.6517649954676,1284.697776039602,18.586362786277828,14.23193159567034,-1.9238343397319269,8,0.0041148849736649,Medium,2025-01-02,19,Thursday,1,January
89,2025-01-02 20:00:00,SAT_A,-1015.4556639535458,-3222.4659947892924,721.4215254018113,4.312664446168695,2.7469201207275216,2.708308512988662,4,0.0086719873656715,High,2025-01-02,20,Thursday,1,January
90,2025-01-02 20:30:00,SAT_A,6436.402753289276,5715.880103177393,-2541.9803957558584,19.21565397986742,11.18420821805613,2.7254305974511848,9,0.0096049857331932,High,2025-01-02,20,Thursday,1,January
91,2025-01-02 21:00:00,SAT_A,1966.4424400293065,-5141.521453946537,2668.8085796537343,7.376673609328819,12.232312049988892,-2.874102989292301,7,0.0005638452358244,Low,2025-01-02,21,Thursday,1,January
92,2025-01-02 21:30:00,SAT_A,-2057.602744907136,-4084.041732734256,744.0541475914592,13.52706448457814,7.168477994632921,3.493964590786589,1,0.005473287033245,High,2025-01-02,21,Thursday,1,January
93,2025-01-02 22:00:00,SAT_A,-304.4203409791935,-4458.579649571463,1305.698847848562,4.9951816853586095,1.205223136206297,-1.8789644314298692,0,0.0060073867635873,High,2025-01-02,22,Thursday,1,January
94,2025-01-02 22:30:00,SAT_A,-310.858333433609,3355.978050145577,-1131.6597129050838,1.191599185204301,4.030913375856036,1.301648264985812,7,0.0034713306683883,Medium,2025-01-02,22,Thursday,1,January
95,2025-01-02 23:00:00,SAT_A,543.0722149820604,2394.037879215281,-2012.2086803540856,16.972867771056848,8.352578375287147,-3.682062984239412,5,0.000247386724476,Low,2025-01-02,23,Thursday,1,January
96,2025-01-02 23:30:00,SAT_A,3724.541666834364,6346.733972126374,78.730818346874,8.160841784289975,2.857454338279973,-3.473801227104718,4,0.0045214739966609,Medium,2025-01-02,23,Thursday,1,January
97,2025-01-03 00:00:00,SAT_A,-3791.6896583356815,4372.43279460634,-198.90448304632173,12.019437402580929,10.527846800707936,-2.244502443897983,2,0.0063114391972185,High,2025-01-03,0,Friday,1,January
98,2025-01-03 00:30:00,SAT_A,-5668.432082190469,4963.128191981397,-1291.493519502192,8.798966388254266,13.61470267513034,3.153581674679341,7,0.0037788694105165,Medium,2025-01-03,0,Friday,1,January
99,2025-01-03 01:00:00,SAT_A,-3661.7554843791486,4913.889780295243,-2501.345955314396,3.5088933045348143,9.740101937634472,0.2737606715964977,0,0.0024563401066543,Medium,2025-01-03,1,Friday,1,January
100,2025-01-03 01:30:00,SAT_A,3440.4764009992523,-4381.981200305228,-2100.3305049960745,17.94647771899406,13.487410731563855,3.8618747432714056,1,0.0016791447564057,Medium,2025-01-03,1,Friday,1,January
101,2025-01-03 02:00:00,SAT_A,474.1637480116988,-6656.72112930975,2362.7655770771653,10.386978907084792,4.5973206876211234,-2.6199243995328727,2,0.0023275503060289,Medium,2025-01-03,2,Friday,1,January
102,2025-01-03 02:30:00,SAT_A,4310.254576710306,-6151.194108260068,-774.6804295939155,10.144072867763509,4.3235070098155015,3.61687500021317,3,0.0025635509480896,Medium,2025-01-03,2,Friday,1,January
103,2025-01-03 03:00:00,SAT_A,6883.801494875343,-374.98173099150426,756.4145866917993,1.878715799687066,6.607116002290889,-2.2878755446553667,2,0.0034641171301564,Medium,2025-01-03,3,Friday,1,January
104,2025-01-03 03:30:00,SAT_A,6646.312329078679,6046.69879847897,-1092.956139970767,1.7622186241049325,10.221851402270188,0.3832078114661605,5,0.0098905373297449,High,2025-01-03,3,Friday,1,January
105,2025-01-03 04:00:00,SAT_A,3392.5324864943614,-6298.289082457305,-734.8448064849526,6.851785442834186,12.84458170651463,-4.680602110552121,2,0.0022461072377755,Medium,2025-01-03,4,Friday,1,January
106,2025-01-03 04:30:00,SAT_A,-3959.944343109863,-1237.746991100399,1540.695195844135,1.941644249768621,5.831229002682999,1.6522386210195226,7,0.0069371340559361,High,2025-01-03,4,Friday,1,January
107,2025-01-03 05:00:00,SAT_A,-2567.732186572549,3849.012672178962,-1402.5673257405313,9.960291131153634,8.352578255115846,-0.2282644357031795,8,0.0078417763155121,High,2025-01-03,5,Friday,1,January
108,2025-01-03 05:30:00,SAT_A,4983.934698791112,3176.069471468918,-1922.869310551428,0.8691948641996332,7.72376585591874,0.6754448608846966,2,0.0016469244903322,Medium,2025-01-03,5,Friday,1,January
109,2025-01-03 06:00:00,SAT_A,-5314.693674315804,-4309.415814195674,2340.345294112799,18.1604154852522,4.22975686914625,-3.990249604658853,5,0.0050745193091687,High,2025-01-03,6,Friday,1,January
110,2025-01-03 06:30:00,SAT_A,-4919.084791243042,-5325.641453144614,1252.8651614508644,8.582571116641256,7.862420129244752,-4.748378274245445,0,0.0085035582886882,High,2025-01-03,6,Friday,1,January
111,2025-01-03 07:00:00,SAT_A,-492.8508399945085,1004.73972305166,-2396.4641614284783,0.8075575934771477,8.47036973233872,-0.2004663434084506,8,0.0059470156832609,High,2025-01-03,7,Friday,1,January
112,2025-01-03 07:30:00,SAT_A,-3637.965967907363,4744.235463714394,-2621.8678857772074,10.488220415797857,8.574298624309288,3.583151180520142,6,0.0070791252250048,High,2025-01-03,7,Friday,1,January
113,2025-01-03 08:00:00,SAT_A,-4951.858234397305,-6880.795506391382,-2139.567967406157,10.444660495666954,3.2534801303876613,-1.568957109315687,4,0.0095945468552884,High,2025-01-03,8,Friday,1,January
114,2025-01-03 08:30:00,SAT_A,5660.447931073662,-241.33061525589076,2046.566630444656,2.4845925917103084,6.758138036086195,3.207416136752734,7,0.002750189921063,Medium,2025-01-03,8,Friday,1,January
115,2025-01-03 09:00:00,SAT_A,-6122.430130451673,-77.41473115952704,-2110.949370107488,16.631446623668154,4.600228882451999,4.831970289342179,2,0.0005744832125231,Low,2025-01-03,9,Friday,1,January
116,2025-01-03 09:30:00,SAT_A,-5265.725094569215,-535.786260693636,-1984.9578998602772,1.2388283577077552,1.3792863763987904,0.097016586030536,5,0.0045110534845948,Medium,2025-01-03,9,Friday,1,January
117,2025-01-03 10:00:00,SAT_A,-2711.767139298692,-3997.1198004479097,-676.9326534549832,5.685896624514348,7.060157808035688,-1.4701005478015916,2,0.0077965688221187,High,2025-01-03,10,Friday,1,January
118,2025-01-03 10:30:00,SAT_A,6806.8232611054245,60.96411123460712,1065.317011964103,1.1876517493505068,7.808779185503728,1.8687654391837043,8,0.0022616365850051,Medium,2025-01-03,10,Friday,1,January
119,2025-01-03 11:00:00,SAT_A,6233.446727342971,4628.02937949919,2842.9396510629067,2.1496986966624245,12.970874214536655,-0.8640868597343676,7,0.0012082582783641,Medium,2025-01-03,11,Friday,1,January
120,2025-01-03 11:30:00,SAT_A,3020.354334728716,-5221.722432056731,2557.060059460853,11.297313474131338,10.03806441940614,3.2430447859935576,1,0.0067156855984935,High,2025-01-03,11,Friday,1,January
121,2025-01-03 12:00:00,SAT_A,-5268.949557551944,1400.1962888635244,2599.460158682756,7.58297243606855,2.733369734054479,-0.420723907385037,0,0.0057615300707556,High,2025-01-03,12,Friday,1,January
122,2025-01-03 12:30:00,SAT_A,-5621.9812229229865,-2039.00274800427,-2296.3169366351485,6.1787266039626,14.547430993849398,1.073259312100178,3,0.0089329454749426,High,2025-01-03,12,Friday,1,January
123,2025-01-03 13:00:00,SAT_A,5245.430096243332,3783.936109451237,875.1882538239583,10.92320846424741,6.553947126708101,0.2142861337629007,1,0.0042373168558097,Medium,2025-01-03,13,Friday,1,January
124,2025-01-03 13:30:00,SAT_A,-4311.359488676913,-1748.8745652243915,-555.6973507437497,18.952708720371398,2.415808035342416,0.3480194611853537,2,0.006092463842257,High,2025-01-03,13,Friday,1,January
125,2025-01-03 14:00:00,SAT_A,5340.107070953744,-6048.763336192253,-552.9548281983084,7.403434450342162,2.186033961147169,-4.809440112149303,7,0.0029689473261628,Medium,2025-01-03,14,Friday,1,January
126,2025-01-03 14:30:00,SAT_A,-6506.831523776643,-5586.821092074117,-971.8362426649514,2.5431796738975563,6.263767416011999,3.74255158178574,0,0.0021248855568134,Medium,2025-01-03,14,Friday,1,January
127,2025-01-03 15:00:00,SAT_A,-4774.739116325956,5284.911454340394,667.9511132168514,6.034202857062553,0.4176352513517757,2.45477423927119,6,0.0089600353020064,High,2025-01-03,15,Friday,1,January
128,2025-01-03 15:30:00,SAT_A,-2159.6801412214536,-2856.863422299665,1834.3116145619624,10.226161604276289,5.891291217133416,-2.5908692616909845,6,0.0061273330480006,High,2025-01-03,15,Friday,1,January
129,2025-01-03 16:00:00,SAT_A,-190.89895214979788,3484.080760565322,1858.4933337872071,0.6485141920534955,6.769823420980921,4.246926518033829,1,0.0025882898331476,Medium,2025-01-03,16,Friday,1,January
130,2025-01-03 16:30:00,SAT_A,-5377.896042185219,-1369.575499837194,338.5010848811976,13.227488657285564,8.767302736571791,-2.417005410384797,4,0.0034355116976286,Medium,2025-01-03,16,Friday,1,January
131,2025-01-03 17:00:00,SAT_A,-1089.5339082333758,-6410.228670643862,1704.984868652267,13.83082597467062,10.697400982198662,1.1338697017602255,2,0.0009758242356217,Low,2025-01-03,17,Friday,1,January
132,2025-01-03 17:30:00,SAT_A,1733.6912177243048,2179.5442218224325,1567.593171734975,7.184466485445081,4.624027296981794,3.9809888637283457,5,0.0096524222491977,High,2025-01-03,17,Friday,1,January
